timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
3,-12.054.805.755.615.200,-4.613.626.480.102.530,14.915.876.388.549.800,CA,0,3.820.570.945.739.740,6.546.050.310.134.880,11.275.824.308.395.300,-6.539.999.961.853.020,-178.799.991.607.666,11.399.999.856.948.800
4,-4.304.774.761.199.950,-39.863.457.679.748.500,-9.184.157.371.520.990,CA,0,-21.038.973.331.451.400,29.332.056.045.532.200,-17.843.179.404.735.500,-8.880.000.114.440.910,-1.415.999.984.741.210,5.579.999.923.706.050
4,-10.589.553.833.007.800,8.307.880.163.192.740,-586.579.442.024.231,CA,0,-7.334.345.579.147.330,3.419.498.801.231.380,-1.639.974.594.116.210,-11.519.999.504.089.300,-984.000.015.258.789,8.279.999.732.971.190
4,-17.039.533.615.112.300,-6.809.109.687.805.170,-30.621.838.569.641.100,CA,0,-6.631.271.243.095.390,-13.390.374.183.654.700,19.233.349.561.691.200,-8.760.000.228.881.830,-1.284.000.015.258.780,4.380.000.114.440.910
5,-4.311.957.359.313.960,-10.678.139.925.003.000,-1.699.883.222.579.950,CA,0,-8.554.073.572.158.810,-101.839.280.128.479,6.066.681.146.621.700,-671.999.979.019.165,-13.799.999.237.060.500,24.600.000.381.469.700
5,-16.299.724.578.857.400,-4.055.777.549.743.650,-463.517.427.444.458,CA,0,6.562.029.123.306.270,1.329.450.011.253.350,-3.060.504.674.911.490,-7.739.999.771.118.160,-10.739.999.771.118.100,22.799.999.713.897.700
5,-8.054.094.314.575.190,-10.295.066.833.496.000,-5.861.005.783.081.050,CA,0,39.254.996.180.534.300,2.679.139.971.733.090,-24.660.871.922.969.800,-11.399.999.856.948.800,-10.559.999.465.942.300,-23.399.999.141.693.100
5,-6.543.353.080.749.510,-1.778.891.921.043.390,-30.837.318.897.247.300,CA,0,-6.151.902.079.582.210,-29.028.457.403.182.900,17.033.578.157.424.900,6.299.999.713.897.700,-16.079.999.923.706.000,-5.099.999.904.632.560
6,-12.600.683.212.280.200,-4.786.009.311.676.020,-2.451.662.540.435.790,CA,0,-107.591.712.474.823,10.743.192.434.310.900,-1.742.240.071.296.690,-8.999.999.761.581.420,-18.600.000.381.469.700,-11.399.999.856.948.800
6,-12.253.523.826.599.100,667.982.280.254.364,-21.332.337.856.292.700,CA,0,10.599.381.476.640.700,-2.269.013.226.032.250,-23.414.511.680.603.000,-7.199.999.809.265.130,-16.5,-2.700.000.047.683.710
6,-14.453.795.433.044.400,-552.821.159.362.793,-4.177.882.194.519.040,CA,0,9.827.064.871.788.020,10.407.633.781.433.100,22.833.943.367.004.300,0,-1.769.999.885.559.080,-6.839.999.675.750.730
7,-3.598.485.231.399.530,-3.620.033.025.741.570,-7.931.990.146.636.960,CA,0,21.944.448.351.860.000,-4.905.542.731.285.090,2.141.181.468.963.620,-2.819.999.933.242.790,-163.799.991.607.666,-5.519.999.980.926.510
7,-11.571.176.528.930.600,-150.355.863.571.167,-23.726.539.611.816.400,CA,0,3.520.699.143.409.720,-34.088.462.591.171.200,-404.960.298.538.208,-13.559.999.465.942.300,-10.380.000.114.440.900,-6
7,-1.561.019.515.991.210,-9.361.328.482.627.860,-25.282.769.203.186.000,CA,0,-2.556.634.694.337.840,-40.107.205.510.139.400,-8.468.852.639.198.300,-1.134.000.015.258.780,-11.279.999.732.971.100,-8.399.999.618.530.270
8,-859.997.272.491.455,-560.722.017.288.208,-19.560.627.937.316.800,CA,0,16.293.219.327.926.600,48.416.268.825.531.000,353.188.419.342.041,-521.999.979.019.165,-1.631.999.969.482.420,-7.799.999.713.897.700
8,-742.681.360.244.751,-5.339.069.843.292.230,-4.584.896.087.646.480,CA,0,8.532.768.487.930.290,1.022.653.877.735.130,-1.779.524.326.324.460,-9.359.999.656.677.240,-13.079.999.923.706.000,-6.539.999.961.853.020
8,-12.255.918.502.807.600,-21.523.873.805.999.700,-2.434.903.144.836.420,CA,0,-20.240.023.732.185.300,-1.853.560.209.274.290,-2.349.440.813.064.570,-12.059.999.465.942.300,-11.219.999.313.354.400,-5.279.999.732.971.190
9,-12.847.286.224.365.200,-4.599.261.283.874.510,-1.889.025.092.124.930,CA,0,20.644.824.504.852.200,12.729.910.612.106.300,16.879.115.104.675.200,-4.319.999.694.824.210,-149.399.995.803.833,-4.739.999.771.118.160
9,-3.313.575.267.791.740,-60.836.663.246.154.700,-16.974.890.232.086.100,CA,0,-6.791.061.162.948.600,-5.688.512.325.286.860,25.710.158.348.083.400,-38.999.998.569.488.500,-18.059.999.465.942.300,-293.999.981.880.188
0,22.625.205.516.815.100,3.318.363.666.534.420,517.626.428.604.126,TRO,0,-9.906.959.533.691.400,3.185.140.788.555.140,-23.084.280.490.875.200,104.399.995.803.833,1.703.999.900.817.870,4.440.000.057.220.450
0,-6.289.567.947.387.690,-32.585.084.438.323.900,6.354.211.330.413.810,TRO,0,-23.968.451.023.101.800,-2.478.870.391.845.700,-28.655.614.852.905.200,1.109.999.942.779.540,16.559.999.465.942.300,6.059.999.942.779.540
1,3.423.708.438.873.290,1.628.057.211.637.490,6.581.660.270.690.910,TRO,0,2.583.798.885.345.450,411.618.185.043.335,26.594.326.496.124.200,10.5,16.079.999.923.706.000,9.479.999.542.236.320
1,-814.028.549.194.336,-17.908.629.179.000.800,31.268.274.784.088.100,TRO,0,52.735.915.184.021,-45.039.381.980.896,-9.374.327.063.560.480,7.559.999.942.779.540,14.579.999.923.706.000,12.119.999.885.559.000
1,-48.523.284.912.109.300,1.516.008.472.442.620,17.573.440.551.757.800,TRO,0,-32.485.239.505.767.800,66.318.039.894.104,-701.956.033.706.665,7.139.999.866.485.590,16.619.998.931.884.700,5.400.000.095.367.430
2,-7.577.648.162.841.790,15.176.844.596.862.700,30.722.396.850.585.900,TRO,0,27.467.844.486.236.500,-6.108.758.926.391.600,-5.800.365.209.579.460,37.799.999.713.897.700,17.399.999.618.530.200,3.359.999.895.095.820
2,-12.179.304.122.924.800,-77.883.381.843.566.800,9.648.633.003.234.860,TRO,0,-5.462.676.048.278.800,22.828.617.095.947.200,-19.718.044.996.261.500,3.299.999.952.316.280,14.279.999.732.971.100,4.859.999.656.677.240
2,13.996.502.876.281.700,4.788.403.399.288.650,-10.821.791.887.283.300,TRO,0,11.978.899.240.493.700,26.056.368.350.982.600,14.178.669.452.667.200,6.480.000.019.073.480,12.899.999.618.530.200,5.639.999.866.485.590
3,47.884.032.130.241.300,-7.807.491.779.327.390,-18.914.194.107.055.600,TRO,0,46.935.553.550.720.200,-15.238.608.121.871.900,23.062.975.704.669.900,4.619.999.885.559.080,8.639.999.389.648.430,12.899.999.618.530.200
3,1.278.503.656.387.320,9.315.838.813.781.730,9.244.012.832.641.600,TRO,0,-17.299.895.286.560.000,-3.453.587.293.624.870,25.459.821.224.212.600,5.639.999.866.485.590,8.220.000.267.028.800,13.019.999.504.089.300
3,-16.879.121.780.395.500,11.329.362.869.262.600,21.930.887.699.127.100,TRO,0,26.253.442.764.282.200,6.015.548.229.217.520,-5.145.227.313.041.680,38.399.999.141.693.100,5.639.999.866.485.590,13.979.999.542.236.300
4,-395.689.697.265.625,-9.888.052.940.368.650,2.650.381.326.675.410,TRO,0,-16.165.387.630.462.600,5.121.791.362.762.450,-6.442.719.459.533.690,4.199.999.809.265.130,4.019.999.980.926.510,15.059.999.465.942.300
4,10.498.574.256.896.900,16.376.339.197.158.800,14.202.404.022.216.700,TRO,0,5.241.101.384.162.900,-7.286.409.139.633.170,37.380.130.290.985.100,5.039.999.961.853.020,809.999.942.779.541,1.284.000.015.258.780
4,-1.742.978.811.264.030,-397.916.316.986.084,-1.158.793.568.611.140,TRO,0,-204.797.101.020.813,898.017.942.905.426,-23.318.638.801.574.700,5.639.999.866.485.590,7.859.999.656.677.240,9.179.999.351.501.460
5,5.154.716.491.699.210,-19.369.091.987.609.800,-7.268.796.443.939.200,TRO,0,35.047.199.726.104.700,14.247.912.168.502.800,12.964.268.922.805.700,10.5,104.399.995.803.833,19.199.999.570.846.500
5,-19.488.801.956.176.700,-17.717.093.229.293.800,7.307.103.633.880.610,TRO,0,-2.449.575.662.612.910,-16.698.020.696.640.000,13.406.352.996.826.100,12.179.999.351.501.400,13.199.999.809.265.100,-11.399.999.856.948.800
5,-3.646.369.171.142.570,831.985.092.163.086,9.157.821.655.273.430,TRO,0,-3.882.888.853.549.950,35.009.915.828.704.800,-3.730.556.011.199.950,12.119.999.885.559.000,14.039.999.961.853.000,-4.619.999.885.559.080
5,-5.568.912.982.940.670,1.020.887.565.612.790,6.074.089.527.130.120,TRO,0,-33.555.831.760.168.000,-6.306.365.728.378.290,7.744.472.622.871.390,9.059.999.465.942.380,1.769.999.885.559.080,-293.999.981.880.188
6,-901.895.809.173.584,-26.384.103.298.187.200,5.386.953.949.928.280,TRO,0,-13.550.163.507.461.500,1.304.416.298.866.270,-6.338.323.354.721.060,6.960.000.038.146.970,1.853.999.900.817.870,-13.199.999.332.427.900
6,3.028.665.065.765.380,5.453.991.413.116.450,18.746.598.958.969.100,TRO,0,26.999.127.864.837.600,10.673.949.718.475.300,10.578.075.647.354.100,5.279.999.732.971.190,18.119.998.931.884.700,-6.420.000.076.293.940
6,-11.204.863.786.697.300,-9.050.082.564.353.940,-4.513.070.106.506.340,TRO,0,33.662.357.330.322.200,-3.692.206.621.170.040,6.732.471.585.273.740,4.739.999.771.118.160,17.940.000.534.057.600,-7.440.000.057.220.450
7,-524.330.198.764.801,914.345.645.904.541,18.002.002.716.064.400,TRO,0,-5.004.612.445.831.290,-13.635.385.036.468.500,-2.221.076.488.494.870,3.419.999.837.875.360,15,-12.179.999.351.501.400
7,-49.799.394.607.543.900,7.948.749.542.236.320,1.798.045.539.855.950,TRO,0,-10.998.855.829.238.800,-43.249.738.216.400.100,-15.393.071.174.621.500,0,12.179.999.351.501.400,-15.960.000.038.146.900
7,-2.513.911.724.090.570,7.527.369.976.043.700,16.134.525.299.072.200,TRO,0,-324.905.663.728.714,-13.725.932.836.532.500,-11.867.046.356.201.100,-7.139.999.866.485.590,984.000.015.258.789,-1.415.999.984.741.210
8,-25.737.667.083.740.200,9.272.743.225.097.650,8.990.227.699.279.780,TRO,0,3.515.372.797.846.790,-19.989.687.204.360.900,-45.273.739.099.502.500,-14.880.000.114.440.900,34.800.000.190.734.800,-7.799.999.713.897.700
8,56.455.278.396.606.400,1.117.852.783.203.120,14.200.010.299.682.600,TRO,0,-7.877.630.591.392.510,-1.871.137.022.972.100,-8.330.367.803.573.600,-16.079.999.923.706.000,-3.059.999.942.779.540,25.799.999.237.060.500
8,-5.434.837.818.145.750,-4.572.925.090.789.790,18.411.411.046.981.800,TRO,0,3.376.888.334.751.120,-6.364.955.306.053.160,-4.735.100.567.340.850,-14.279.999.732.971.100,-7.440.000.057.220.450,8.880.000.114.440.910
9,11.082.759.857.177.700,45.250.412.821.769.700,849.941.611.289.978,TRO,0,-5.395.564.436.912.530,7.131.945.490.837.090,19.494.339.227.676.300,-13.139.999.389.648.400,-9.300.000.190.734.860,8.639.999.389.648.430
0,-30.166.940.689.086.900,6.313.509.941.101.070,67.923.502.922.058.100,SAL,0,-3.755.057.156.085.960,-8.037.420.511.245.720,-422.377.347.946.167,12.960.000.038.146.900,4.259.999.752.044.670,1.559.999.942.779.540
1,-3.974.374.830.722.800,-2.736.572.504.043.570,36.559.460.163.116.400,SAL,0,-3.413.640.022.277.830,-12.847.089.767.456.000,8.671.252.727.508.540,134.399.995.803.833,18.600.000.143.051.100,163.799.991.607.666
1,-9.576.806.798.577.300,-4.278.438.568.115.230,3.496.971.130.371.090,SAL,0,12.703.278.064.727.700,4.849.616.527.557.370,3.766.775.131.225.580,13.380.000.114.440.900,-5.940.000.057.220.450,11.519.999.504.089.300
1,6.811.503.887.176.510,-773.087.739.944.458,-25.713.725.090.026.800,SAL,0,22.903.185.337.781.900,17.086.842.060.089.100,-19.174.760.207.533.800,9.779.999.732.971.190,-11.880.000.114.440.900,9.539.999.961.853.020
2,6.629.544.734.954.830,-7.287.950.038.909.910,9.026.140.570.640.560,SAL,0,34.647.727.012.634.200,18.604.843.616.485.500,4.512.460.231.781.000,20.999.999.046.325.600,-10.800.000.190.734.800,1.475.999.927.520.750
2,-784.508.056.640.625,1.202.846.908.569.330,-21.557.392.120.361.300,SAL,0,-2.753.708.600.997.920,24.176.177.978.515.600,-9.819.075.584.411.620,-4.440.000.057.220.450,-4.380.000.114.440.910,16.979.999.542.236.300
2,6.038.176.536.560.050,-7.931.990.146.636.960,1.290.474.772.453.300,SAL,0,-29.534.456.729.888.900,-53.843.793.869.018.500,-15.952.335.596.084.500,-8.399.999.618.530.270,-36.599.998.474.121.000,13.859.999.656.677.200
3,6.224.924.325.942.990,-14.154.520.034.790.000,7.024.587.631.225.580,SAL,0,19.313.244.819.641.100,24.767.398.834.228.500,4.964.132.308.959.960,-7.259.999.752.044.670,-6.359.999.656.677.240,12.539.999.961.853.000
3,-499.885.368.347.168,219.979.248.046.875,41.211.395.263.671.800,SAL,0,-6.641.391.277.313.230,-25.028.388.500.213.600,-511.326.938.867.569,-4.019.999.980.926.510,-3.240.000.009.536.740,17.279.998.779.296.800
3,29.328.970.909.118.600,-5.815.515.995.025.630,-25.450.363.159.179.600,SAL,0,-5.912.217.497.825.620,-7.179.882.526.397.700,-6.285.060.048.103.330,-2.819.999.933.242.790,-22.200.000.286.102.200,18.420.000.076.293.900
4,-1.216.254.472.732.540,-3.251.325.845.718.380,-4.611.232.280.731.200,SAL,0,1.672.465.205.192.560,-48.469.531.536.102.200,12.080.098.390.579.200,-8.399.999.737.739.560,-20.399.999.618.530.200,1.734.000.015.258.780
4,-784.508.056.640.625,22.309.171.676.635.700,8.427.590.131.759.640,SAL,0,-13.954.964.876.174.900,-9.960.222.989.320.750,-6.556.702.852.249.140,-41.999.998.688.697.800,8.399.999.737.739.560,17.940.000.534.057.600
4,688.332.986.831.665,-7.103.596.210.479.730,-15.442.601.442.337.000,SAL,0,5.938.849.449.157.710,21.198.763.847.351.000,22.029.669.284.820.500,13.799.999.952.316.200,22.799.999.713.897.700,18.600.000.381.469.700
4,2.832.340.717.315.670,-23.726.539.611.816.400,-24.588.451.385.498.000,SAL,0,3.026.948.928.833.000,-5.102.616.548.538.200,11.813.782.453.536.900,2.819.999.933.242.790,20.399.999.618.530.200,18.239.999.771.118.100
5,-6.799.771.881.103.510,27.696.125.030.517.500,1.841.380.500.793.450,SAL,0,-9.017.463.326.454.160,3.339.604.139.328.000,-10.391.654.968.261.700,2.819.999.933.242.790,24.600.000.381.469.700,1.853.999.900.817.870
5,-22.601.263.523.101.800,-4.414.907.932.281.490,-8.463.502.883.911.130,SAL,0,15.579.493.045.806.800,-17.081.515.789.031.900,-27.004.454.135.894.700,4.019.999.980.926.510,11.399.999.856.948.800,1.919.999.885.559.080
5,4.256.890.773.773.190,-16.144.102.096.557.600,-17.039.533.615.112.300,SAL,0,4.372.377.872.467.040,-47.180.562.019.348.100,2.876.214.027.404.780,3.419.999.837.875.360,5.999.999.865.889.540,17.279.998.779.296.800
6,-3.937.504.196.166.990,19.098.546.981.811.500,-26.192.567.348.480.200,SAL,0,-16.580.841.541.290.200,-3.904.194.235.801.690,-3.622.964.382.171.630,6.480.000.019.073.480,4.619.999.885.559.080,1.685.999.870.300.290
6,7.647.080.421.447.750,-7.939.172.744.750.970,15.179.238.319.396.900,SAL,0,-9.001.484.513.282.770,-2.708.434.820.175.170,-12.490.226.030.349.700,4.559.999.942.779.540,2.819.999.933.242.790,1.818.000.030.517.570
6,15.298.949.241.638.100,-15.030.797.958.374.000,-7.158.663.272.857.660,SAL,0,33.854.105.472.564.600,24.213.461.875.915.500,5.462.143.421.173.090,18.600.000.143.051.100,-2.759.999.990.463.250,18.239.999.771.118.100
7,-13.376.404.762.268.000,10.218.452.453.613.200,25.115.175.247.192.300,SAL,0,-7.810.519.218.444.820,-5.020.058.631.896.970,-17.736.653.089.523.300,7.139.999.866.485.590,1.559.999.942.779.540,19.5
7,543.723.201.751.709,-17.860.745.191.574.000,-4.812.345.504.760.740,SAL,0,-2.121.474.266.052.240,5.885.586.142.539.970,-3.328.951.358.795.160,6.420.000.076.293.940,10.799.999.237.060.500,20.459.999.084.472.600
7,8.683.769.226.074.210,-10.505.757.331.848.100,-3.160.346.269.607.540,SAL,0,20.543.625.354.766.800,-182.160.222.530.365,28.059.065.341.949.400,4.139.999.866.485.590,-4.980.000.019.073.480,18
8,-2.296.518.325.805.660,17.006.013.870.239.200,24.906.879.425.048.800,SAL,0,-51.153.998.374.938.900,-1.924.932.837.486.260,12.586.100.101.470.900,6.059.999.942.779.540,-293.999.981.880.188,1.818.000.030.517.570
8,-33.303.346.633.911.100,-30.382.418.632.507.300,-8.724.471.092.224.120,SAL,0,22.546.322.345.733.600,20.980.384.349.823,-2.106.560.468.673.700,4.079.999.923.706.050,-12.599.999.904.632.500,19.260.000.228.881.800
8,3.598.485.231.399.530,-13.369.222.640.991.200,13.670.891.523.361.200,SAL,0,773.914.635.181.427,-22.903.185.337.781.900,17.347.831.726.074.200,23.399.999.141.693.100,-16.799.999.475.479.100,18.600.000.381.469.700
9,-10.055.646.896.362.300,-43.095.630.407.333.300,13.314.155.578.613.200,SAL,0,8.879.511.833.190.910,396.970.796.585.083,3.850.398.302.078.240,587.999.963.760.376,22.799.999.713.897.700,19.5
9,-50.900.726.318.359.300,10.864.887.237.548.800,6.682.217.121.124.260,SAL,0,-39.888.827.800.750.700,-2.548.645.257.949.820,-449.008.971.452.713,7.679.999.828.338.620,-47.999.998.927.116.300,2.003.999.900.817.870
0,7.086.837.291.717.520,6.873.753.070.831.290,7.644.686.222.076.410,CA,0,22.887.206.077.575.600,9.235.842.823.982.230,-2.006.425.619.125.360,-19.199.999.570.846.500,149.399.995.803.833,-5.099.999.904.632.560
0,-2.585.737.705.230.710,-19.871.874.153.614.000,966.539.192.199.707,CA,0,-26.711.506.843.566.800,-3.049.852.132.797.240,11.771.172.285.079.900,-10.799.999.237.060.500,15.719.999.313.354.400,-37.200.000.286.102.200
1,3.313.575.267.791.740,-16.519.992.053.508.700,9.971.850.395.202.630,CA,0,18.322.548.270.225.500,-2.274.339.646.100.990,15.701.998.472.213.700,-23.999.999.463.558.100,15.239.999.771.118.100,3.419.999.837.875.360
1,-3.711.012.601.852.410,-2.691.082.715.988.150,12.322.956.085.205.000,CA,0,-14.455.639.123.916.600,-2.556.634.545.326.230,-3.568.635.880.947.110,2.819.999.933.242.790,13.920.000.076.293.900,10.019.999.504.089.300
1,-2.719.813.108.444.210,-3.754.108.190.536.490,1.169.806.957.244.870,CA,0,7.627.293.467.521.660,10.663.297.176.361.000,-4.921.521.842.479.700,5.639.999.866.485.590,1.284.000.015.258.780,13.139.999.389.648.400
2,-476.924.991.607.666,-6.440.402.865.409.850,252.109.432.220.459,CA,0,-2.721.750.736.236.570,14.061.490.297.317.500,33.129.724.860.191.300,17.999.999.523.162.800,134.399.995.803.833,13.199.999.809.265.100
2,-14.453.795.433.044.400,-28.347.349.166.870.100,304.063.618.183.136,CA,0,-9.997.506.737.709.040,30.146.985.054.016.100,-26.844.663.619.995.100,-3,16.440.000.534.057.600,671.999.979.019.165
2,-14.561.534.881.591.700,35.913.024.097.681.000,-16.543.933.153.152.400,CA,0,3.653.857.111.930.840,5.880.259.871.482.840,-8.314.388.990.402.220,-7.799.999.713.897.700,15.839.999.198.913.500,8.999.999.761.581.420
3,-6.720.524.311.065.670,-6.169.857.978.820.800,-2.801.215.887.069.700,CA,0,17.038.904.428.482.000,819.720.983.505.249,25.806.031.227.111.800,-11.639.999.389.648.400,12.960.000.038.146.900,-1.559.999.942.779.540
3,-7.539.340.972.900.390,-14.173.674.583.435.000,-3.442.862.033.843.990,CA,0,20.186.761.021.614.000,5.725.796.222.686.760,-9.273.127.317.428.580,-7.5,14.279.999.732.971.100,-39.599.997.997.283.900
3,-9.988.609.313.964.840,-5.913.678.407.669.060,-37.397.429.943.084.700,CA,0,-2.886.866.629.123.680,7.962.851.524.353.020,-807.470.440.864.563,-4.259.999.752.044.670,15.960.000.038.146.900,-671.999.979.019.165
4,-10.733.205.795.288.000,-1.968.033.790.588.370,-37.277.719.974.517.800,CA,0,8.554.073.572.158.810,-4.420.847.445.726.390,1.324.123.740.196.220,-834.000.015.258.789,14.219.999.313.354.400,-7.739.999.771.118.160
4,-7.340.622.425.079.340,-30.837.318.897.247.300,-437.420.654.296.875,CA,0,15.563.514.232.635.400,-5.038.700.699.806.210,1.704.423.189.163.200,-7.559.999.942.779.540,13.920.000.076.293.900,-104.399.995.803.833
4,-10.673.351.287.841.700,19.608.511.924.743.600,-3.754.108.190.536.490,CA,0,7.781.757.116.317.740,3.424.825.370.311.730,-7.499.461.770.057.670,-21.599.998.474.121.000,14.460.000.038.146.900,-15.179.999.351.501.400
5,-917.697.525.024.414,-13.311.761.617.660.500,-2.935.291.290.283.200,CA,0,21.635.520.458.221.400,33.555.829.524.993.800,486.293.226.480.484,-10.199.999.809.265.100,10.739.999.771.118.100,-18.059.999.465.942.300
5,-9.081.207.275.390.620,-2.207.453.966.140.740,-36.798.880.100.250.200,CA,0,16.788.567.304.611.200,18.748.654.425.144.100,12.229.236.364.364.600,41.999.998.688.697.800,10.199.999.809.265.100,-19.799.999.237.060.500
5,-14.623.784.065.246.500,45.010.992.884.635.900,-30.789.434.909.820.500,CA,0,15.568.840.503.692.600,12.889.699.637.889.800,-22.956.448.793.411.200,-5.999.999.642.372.130,-10.679.999.351.501.400,-15.539.999.961.853.000
6,-8.329.427.719.116.210,-2.537.853.717.803.950,-27.054.479.122.161.800,CA,0,-1.203.748.807.311.050,-11.345.066.130.161.200,8.996.158.242.225.640,-6,-1.769.999.885.559.080,-6.179.999.828.338.620
6,-7.793.126.583.099.360,-23.558.945.655.822.700,-3.952.826.976.776.120,CA,0,-8.175.904.750.823.970,-9.369.000.792.503.350,-14.444.986.581.802.300,-11.819.999.694.824.200,-16.799.999.237.060.500,5.999.999.642.372.130
6,-9.421.183.586.120.600,-16.496.049.165.725.700,-4.048.594.951.629.630,CA,0,-6.295.713.186.264.030,25.300.031.900.405.800,-12.634.036.540.985.100,-12.119.999.885.559.000,-1.619.999.885.559.080,3.299.999.952.316.280
6,-10.369.287.490.844.700,-33.016.040.325.164.700,-4.417.302.131.652.830,CA,0,17.747.305.631.637.500,5.278.385.281.562.800,19.675.434.827.804.500,-5.579.999.923.706.050,-19.439.998.626.708.900,3.359.999.895.095.820
7,-4.455.609.321.594.230,-33.494.882.583.618.100,-2.628.833.532.333.370,CA,0,-22.477.079.927.921.200,-27.696.874.737.739.500,20.953.752.994.537.300,-5.519.999.980.926.510,-19.260.000.228.881.800,39.599.997.997.283.900
