timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
6,-7.208.941.459.655.760,35.242.648.124.694.800,4.376.600.742.340.080,CHA,1,-20.985.709.130.764.000,24.873.925.745.487.200,6.652.576.327.323.910,-9.779.999.732.971.190,16.799.999.475.479.100,178.799.991.607.666
6,4.575.319.290.161.130,11.348.516.464.233.300,6.296.750.545.501.700,CHA,1,-25.502.431.392.669.600,-39.617.185.592.651.300,20.905.814.170.837.400,-16.739.999.771.118.100,22.799.999.713.897.700,12.539.999.961.853.000
7,-18.339.585.065.841.600,10.869.675.874.710.000,5.585.672.378.540.030,CHA,1,-235.956.072.807.312,13.198.626.041.412.300,29.987.195.134.162.900,-7.919.999.599.456.780,11.999.999.731.779.000,17.760.000.228.881.800
7,-4.405.331.015.586.850,26.815.059.781.074.500,26.144.683.361.053.400,CHA,1,8.442.220.687.866.210,707.868.218.421.936,-9.182.579.517.364.500,23.999.998.569.488.500,-7.5,21
7,-3.232.172.429.561.610,14.413.094.520.568.800,17.393.875.122.070.300,CHA,1,-24.085.628.986.358.600,-28.921.929.001.808.100,-3.009.372.055.530.540,5.279.999.732.971.190,-1.175.999.927.520.750,18.420.000.076.293.900
8,263.362.193.107.605,-454.898.327.589.035,10.237.606.048.583.900,CHA,1,18.029.600.381.851.100,16.511.598.825.454.700,7.680.556.774.139.400,9.359.999.656.677.240,-12.179.999.351.501.400,14.279.999.732.971.100
8,-24.157.495.498.657.200,8.547.300.338.745.110,966.539.192.199.707,CHA,1,6.306.365.728.378.290,6.844.323.873.519.890,17.443.705.797.195.400,834.000.015.258.789,-12.059.999.465.942.300,14.579.999.923.706.000
8,11.875.240.802.764.800,78.960.771.560.668.900,7.601.590.633.392.330,CHA,1,362.189.918.756.485,4.277.036.786.079.400,10.716.559.886.932.300,2.759.999.990.463.250,-8.279.999.732.971.190,20.939.998.626.708.900
9,-14.604.631.066.322.300,8.973.467.826.843.260,10.390.835.762.023.900,CHA,1,35.526.570.677.757.200,4.527.373.984.456.060,1.117.462.396.621.700,-19.799.998.998.641.900,-26.399.998.664.855.900,22.799.999.237.060.500
9,-19.800.047.874.450.600,4.402.936.935.424.800,9.653.421.401.977.530,CHA,1,-20.080.235.600.471.400,-10.652.644.634.246.800,14.695.323.705.673.200,-7.079.999.923.706.050,35.999.998.450.279.200,21.239.999.771.118.100
0,-5.135.562.419.891.350,3.064.578.056.335.440,5.702.988.624.572.750,CHI,1,-8.319.715.261.459.350,-7.403.587.698.936.460,9.432.916.641.235.350,7.919.999.599.456.780,-4.440.000.057.220.450,21.059.999.465.942.300
1,47.884.032.130.241.300,4.788.403.511.047.360,4.920.084.476.470.940,CHI,1,5.459.480.285.644.530,-7.707.188.129.425.040,-7.392.935.156.822.200,10.139.999.389.648.400,-4.440.000.057.220.450,19.920.000.076.293.900
1,-2.825.157.940.387.720,4.620.809.257.030.480,13.077.129.364.013.600,CHI,1,-15.701.998.472.213.700,-5.486.112.236.976.620,-1.063.133.955.001.830,13.079.999.923.706.000,-2.700.000.047.683.710,1.818.000.030.517.570
1,1.434.126.853.942.870,4.606.443.881.988.520,2.650.381.326.675.410,CHI,1,39.574.575.424.194.300,-19.387.812.912.464.100,1.908.421.277.999.870,15.059.999.465.942.300,-23.999.999.463.558.100,17.100.000.381.469.700
2,14.264.654.159.545.800,-10.002.974.510.192.800,981.143.856.048.584,CHI,1,-33.273.534.774.780.200,-2.806.439.161.300.650,9.992.180.466.651.910,16.5,-16.200.000.047.683.700,1.325.999.927.520.750
2,1.113.303.780.555.720,-2.691.082.715.988.150,15.552.734.375,CHI,1,5.731.122.493.743.890,26.264.095.306.396.400,-85.700.523.853.302,16.440.000.534.057.600,-2.819.999.933.242.790,25.199.999.809.265.100
2,751.779.317.855.835,-105.105.459.690.094,8.370.129.585.266.110,CHI,1,17.821.874.618.530.200,13.555.489.778.518.600,14.689.997.434.616.000,16.920.000.076.293.900,11.399.999.856.948.800,13.199.999.332.427.900
3,16.998.831.927.776.300,-20.901.381.969.451.900,3.332.728.862.762.450,CHI,1,-757.935.643.196.106,1.920.139.193.534.850,-1.063.133.955.001.830,17.219.999.313.354.400,1.5,11.880.000.114.440.900
3,20.805.611.610.412.500,8.978.256.583.213.800,4.041.412.353.515.620,CHI,1,46.125.951.409.339.900,-4.458.131.790.161.130,-6.876.282.095.909.110,15.179.999.351.501.400,-16.200.000.047.683.700,17.399.999.618.530.200
3,-13.215.993.642.807.000,1.039.083.480.834.960,10.072.406.768.798.800,CHI,1,5.581.985.712.051.390,9.225.190.281.867.980,3.382.214.605.808.250,14.460.000.038.146.900,-10.799.999.237.060.500,17.459.999.084.472.600
4,7.908.048.152.923.580,-7.184.999.465.942.380,19.543.869.018.554.600,CHI,1,-564.110.803.604.126,-16.085.493.564.605.700,-7.185.208.797.454.830,16.5,11.999.999.284.744.200,14.460.000.038.146.900
4,-4.790.797.710.418.700,545.877.993.106.842,18.746.598.958.969.100,CHI,1,15.222.629.308.700.500,-1.796.035.885.810.850,26.711.506.843.566.800,18.299.999.237.060.500,1.559.999.942.779.540,10.019.999.504.089.300
4,-43.095.629.662.275.300,-5.975.927.352.905.270,4.364.629.745.483.390,CHI,1,9.374.327.212.572.090,3.067.961.633.205.410,-18.519.622.087.478.600,1.818.000.030.517.570,-3.119.999.885.559.080,7.259.999.752.044.670
5,-1.965.639.591.217.040,24.875.755.310.058.500,8.118.738.174.438.470,CHI,1,9.214.537.739.753.720,14.274.543.523.788.400,-6.008.091.568.946.830,1.668.000.030.517.570,-4.5,10.800.000.190.734.800
5,5.851.428.985.595.700,300.711.727.142.334,4.264.073.371.887.200,CHI,1,11.281.150.579.452.500,1.515.338.659.286.490,22.583.606.839.179.900,1.685.999.870.300.290,-293.999.981.880.188,13.319.999.694.824.200
5,4.412.513.732.910.150,3.957.615.375.518.790,8.621.520.042.419.430,CHI,1,-939.030.647.277.832,31.798.145.174.980.100,-4.964.132.308.959.960,16.559.999.465.942.300,-25.199.999.809.265.100,13.979.999.542.236.300
6,-5.439.626.216.888.420,5.571.307.182.312.010,17.729.063.034.057.600,CHI,1,-30.637.006.759.643.500,544.456.672.668.457,11.584.750.413.894.600,1.565.999.984.741.210,5.999.999.642.372.130,1.434.000.015.258.780
6,35.434.184.074.401.800,40.701.428.055.763.200,16.852.785.110.473.600,CHI,1,-4.809.668.958.187.100,5.539.374.947.547.910,-273.240.327.835.083,16.020.000.457.763.600,2.819.999.933.242.790,13.319.999.694.824.200
6,441.969.633.102.417,4.692.635.536.193.840,402.465.295.791.626,CHI,1,15.606.124.699.115.700,34.993.937.611.579.800,1.473.260.760.307.310,16.799.999.237.060.500,3.240.000.009.536.740,12.179.999.351.501.400
7,-71.826.050.989.329.800,5.746.084.079.146.380,6.344.634.294.509.880,CHI,1,21.981.732.845.306.300,14.876.418.113.708.400,8.831.042.051.315.300,17.520.000.457.763.600,23.999.998.569.488.500,984.000.015.258.789
7,7.515.398.979.187.010,4.831.499.099.731.440,120.021.333.694.458,CHI,1,-5.109.540.939.331.050,125.168.576.836.586,-13.928.332.328.796.300,17.279.998.779.296.800,-16.799.999.475.479.100,9.179.999.351.501.460
7,18.938.134.908.676.100,-44.508.209.228.515.600,1.258.152.961.730.950,CHI,1,-1.949.433.982.372.280,-12.468.920.946.121.200,-14.050.837.755.203.200,17.459.999.084.472.600,-5.339.999.675.750.730,10.139.999.389.648.400
7,7.876.923.561.096.190,405.817.174.911.499,-3.519.476.354.122.160,CHI,1,10.716.559.886.932.300,13.108.079.433.441.100,10.663.297.176.361.000,18.899.999.618.530.200,-7.799.999.713.897.700,89.399.995.803.833
8,47.884.032.130.241.300,10.534.487.664.699.500,13.843.274.116.516.100,CHI,1,-18.423.749.208.450.300,-24.714.136.123.657.200,-1.572.330.355.644.220,19.020.000.457.763.600,4.079.999.923.706.050,8.460.000.038.146.970
8,11.204.863.786.697.300,5.348.646.640.777.580,9.009.381.294.250.480,CHI,1,-5.645.901.709.794.990,-5.294.364.094.734.190,20.772.656.425.833.700,17.639.999.389.648.400,6.059.999.942.779.540,9.420.000.076.293.940
8,35.027.170.181.274.400,-227.209.734.916.687,14.508.862.495.422.300,CHI,1,-3.010.969.877.243.040,-35.494.611.263.275.100,-5.821.670.293.807.980,16.440.000.534.057.600,815.999.984.741.211,9.119.999.885.559.080
9,-74.770.917.892.456.000,10.582.371.950.149.500,1.296.460.247.039.790,CHI,1,19.760.656.356.811.500,3.664.509.654.045.100,11.025.487.184.524.500,16.079.999.923.706.000,5.940.000.057.220.450,10.139.999.389.648.400
9,5.688.623.428.344.720,14.365.210.197.865.900,28.610.711.097.717.200,CHI,1,1.757.686.287.164.680,-10.114.686.489.105.200,-1.174.986.720.085.140,16.559.999.465.942.300,-23.999.999.463.558.100,10.859.999.656.677.200
0,-1.623.268.723.487.850,23.535.003.662.109.300,9.545.681.953.430.170,CHA,1,9.198.558.330.535.880,-398.462.176.322.937,1.163.268.804.550.170,-4.799.999.713.897.700,-11.399.999.618.530.200,20.639.999.389.648.400
1,-13.934.253.454.208.300,20.350.714.027.881.600,865.743.350.982.666,CHA,1,-40.480.050.444.602.900,-4.452.805.519.104.000,7.478.156.685.829.160,-38.999.998.569.488.500,-12.479.999.542.236.300,19.139.999.389.648.400
1,-9.433.154.463.768.000,9.097.966.551.780.700,8.650.250.434.875.480,CHA,1,7.744.472.622.871.390,-5.645.901.709.794.990,52.197.959.274.053.500,-3.419.999.837.875.360,-14.279.999.732.971.100,17.639.999.389.648.400
1,-3.734.954.595.565.790,44.077.253.341.674.800,10.407.594.680.786.100,CHA,1,496.945.858.001.709,-3.893.541.693.687.430,16.032.229.363.918.300,-3.059.999.942.779.540,-14.399.999.618.530.200,1.853.999.900.817.870
2,9.911.994.934.082.030,7.513.004.779.815.670,4.855.441.093.444.820,CHA,1,9.006.810.784.339.900,-1.257.012.039.422.980,-7.297.061.383.724.210,-2.879.999.876.022.330,-11.819.999.694.824.200,2.003.999.900.817.870
2,-9.864.110.946.655.270,8.650.250.434.875.480,6.095.637.321.472.160,CHA,1,9.225.190.281.867.980,10.359.697.341.918.900,-5.315.669.775.009.150,-3,-7.559.999.942.779.540,22.020.000.457.763.600
2,-15.705.963.373.184.200,6.279.991.149.902.340,2.892.195.701.599.120,CHA,1,128.737.211.227.417,770.186.185.836.792,-2.274.339.646.100.990,-5.519.999.980.926.510,-3,22.619.998.931.884.700
2,-26.360.161.304.473.800,5.434.837.818.145.750,10.582.371.950.149.500,CHA,1,4.037.352.204.322.810,-28.442.561.626.434.300,5.656.554.102.897.640,-10.619.999.885.559.000,5.999.999.642.372.130,19.979.999.542.236.300
3,-11.971.008.777.618.400,8.037.335.395.812.980,12.282.254.695.892.300,CHA,1,15.499.597.787.857.000,45.113.950.967.788.600,-1.294.296.383.857.720,-13.920.000.076.293.900,25.799.999.237.060.500,17.100.000.381.469.700
3,-10.055.646.896.362.300,6.567.295.074.462.890,52.480.902.671.813.900,CHA,1,-8.969.526.886.940.000,21.465.079.486.370.000,13.709.954.023.361.200,-15.539.999.961.853.000,38.999.998.569.488.500,13.859.999.656.677.200
3,-28.874.073.028.564.400,4.934.449.672.698.970,-25.043.349.266.052.200,CHA,1,-23.819.313.049.316.400,5.060.006.305.575.370,-39.148.467.779.159.500,-15.479.999.542.236.300,6,12.059.999.465.942.300
4,-10.965.443.849.563.500,6.584.054.827.690.120,9.981.427.192.687.980,CHA,1,-12.857.742.309.570.300,14.966.966.211.795.800,-18.839.201.927.185.000,-10.800.000.190.734.800,3.119.999.885.559.080,15.839.999.198.913.500
4,19.105.730.056.762.600,9.983.820.915.222.160,-29.305.028.915.405.200,CHA,1,9.949.570.298.194.880,7.989.482.954.144.470,22.029.669.284.820.500,-5.399.999.618.530.270,-6.779.999.732.971.190,178.799.991.607.666
4,10.958.261.489.868.100,-7.254.431.247.711.180,10.896.012.306.213.300,CHA,1,-20.240.025.222.301.400,-20.666.129.887.104.000,310.524.582.862.854,4.679.999.828.338.620,-15.239.999.771.118.100,1.475.999.927.520.750
5,8.099.584.579.467.770,2.738.966.703.414.910,10.627.861.022.949.200,CHA,1,20.341.224.670.410.100,4.830.974.340.438.840,-33.076.462.149.620.000,23.999.998.569.488.500,-18.959.999.084.472.600,9.479.999.542.236.320
5,13.958.195.447.921.700,13.287.819.623.947.100,5.542.576.789.855.950,CHA,1,36.852.824.687.957.700,23.909.859.657.287.500,-4.261.057.823.896.400,19.199.999.570.846.500,-1.818.000.030.517.570,10.859.999.656.677.200
5,-4.584.896.087.646.480,18.387.469.053.268.400,-28.730.419.278.144.800,CHA,1,8.213.189.244.270.320,12.138.688.564.300.500,-1.950.499.176.979.060,-3,-834.000.015.258.789,18.299.999.237.060.500
6,2.736.572.504.043.570,5.980.715.751.647.940,-8.307.880.163.192.740,CHA,1,39.819.586.277.008.000,-39.148.467.779.159.500,3.840.278.387.069.700,-13.139.999.389.648.400,10.199.999.809.265.100,16.739.999.771.118.100
6,36.343.982.219.696.000,5.679.046.630.859.370,4.376.600.742.340.080,CHA,1,-391.591.215.133.667,-5.082.376.956.939.690,2.996.588.945.388.790,-1.853.999.900.817.870,24.600.000.381.469.700,10.679.999.351.501.400
6,-18.602.946.996.688.800,28.586.769.104.003.900,13.874.399.185.180.600,CHA,1,-2.454.369.306.564.330,25.779.399.275.779.700,-976.314.902.305.603,-12.359.999.656.677.200,5.999.999.642.372.130,15.479.999.542.236.300
7,17.286.136.150.360.100,3.114.856.481.552.120,10.338.163.375.854.400,CHA,1,1.117.462.396.621.700,34.088.462.591.171.200,7.057.377.099.990.840,-23.999.998.569.488.500,-6.779.999.732.971.190,21.299.999.237.060.500
7,21.547.815.799.713.100,-849.941.611.289.978,2.537.853.717.803.950,CHA,1,-17.933.727.502.822.800,-2.022.937.297.821.040,31.691.616.773.605.300,-23.999.999.463.558.100,-104.399.995.803.833,2.118.000.030.517.570
7,5.849.034.786.224.360,5.339.069.843.292.230,16.680.402.755.737.300,CHA,1,-1.105.744.481.086.730,8.165.252.208.709.710,6.146.575.808.525.080,293.999.981.880.188,-10.679.999.351.501.400,19.020.000.457.763.600
8,6.624.756.336.212.150,-7.829.039.692.878.720,7.328.651.428.222.650,CHA,1,2.966.761.589.050.290,436.119.270.324.707,-18.194.717.168.807.900,6.420.000.076.293.940,-13.679.999.351.501.400,13.920.000.076.293.900
8,-5.477.933.406.829.830,7.007.828.235.626.220,-18.962.076.902.389.500,CHA,1,2.930.542.469.024.650,-5.291.701.316.833.490,-1.810.949.593.782.420,14.399.999.380.111.600,-7.619.999.885.559.080,1.715.999.984.741.210
8,-7.206.547.260.284.420,100.580.415.725.708,-4.486.733.913.421.630,CHA,1,16.777.914.762.496.900,-1.093.493.938.446.040,2.082.591.950.893.400,-1.5,6.599.999.904.632.560,19.920.000.076.293.900
9,-7.953.537.940.979.000,-18.914.192.914.962.700,-4.022.258.758.544.920,CHA,1,21.454.427.242.279.000,-11.318.434.476.852.400,14.120.080.471.038.800,41.999.998.688.697.800,1.259.999.942.779.540,18
9,5.901.707.172.393.790,8.827.422.142.028.800,7.716.512.203.216.550,CHA,1,20.740.699.768.066.400,7.190.535.068.511.960,13.715.280.294.418.300,5.099.999.904.632.560,8.039.999.961.853.020,18
0,-2.164.358.377.456.660,-13.407.529.890.537.200,35.051.112.174.987.700,CHI,1,27.792.749.404.907.200,-16.192.020.177.841.100,5.475.459.098.815.910,-7.980.000.019.073.480,-7.799.999.713.897.700,2.135.999.870.300.290
0,0,27.700.912.952.423.000,11.310.209.274.291.900,CHI,1,10.120.011.866.092.600,-1.349.157.452.583.310,-13.321.131.467.819.200,-25.799.999.237.060.500,-809.999.942.779.541,2.165.999.984.741.210
0,-3.663.128.614.425.650,4.359.841.346.740.720,1.004.846.477.508.540,CHI,1,-18.482.337.892.055.500,-9.592.706.561.088.560,-3.605.920.076.370.230,8.279.999.732.971.190,-5.460.000.038.146.970,20.579.999.923.706.000
1,4.606.443.881.988.520,5.061.342.239.379.880,5.805.939.197.540.280,CHI,1,2.599.245.309.829.710,-6.759.102.940.559.380,15.542.207.956.314.000,14.819.999.694.824.200,-14.399.999.380.111.600,17.639.999.389.648.400
1,4.347.870.349.884.030,3.579.331.636.428.830,9.521.739.959.716.790,CHI,1,-30.253.511.667.251.500,4.953.479.766.845.700,13.603.427.410.125.700,15.059.999.465.942.300,-12.599.999.904.632.500,16.440.000.534.057.600
1,-30.382.418.632.507.300,4.927.267.074.584.960,8.920.795.440.673.820,CHI,1,-8.527.442.216.873.160,8.383.631.110.191.340,-8.085.356.950.759.880,13.799.999.237.060.500,-3.240.000.009.536.740,16.799.999.237.060.500
2,32.369.606.494.903.500,29.161.376.953.125,5.166.687.488.555.900,CHI,1,1.174.986.720.085.140,5.432.848.632.335.660,12.399.678.230.285.600,15,-25.799.999.237.060.500,15.239.999.771.118.100
2,1.065.898.609.161.370,5.513.846.397.399.900,10.828.974.723.815.900,CHI,1,637.028.157.711.029,-19.861.855.506.896.900,2.067.678.213.119.500,1.565.999.984.741.210,-20.999.999.046.325.600,14.579.999.923.706.000
2,14.844.051.003.456.100,4.551.377.296.447.750,8.889.671.325.683.590,CHI,1,-1.112.668.752.670.280,-15.739.282.369.613.600,-2.117.213.010.787.960,15.239.999.771.118.100,-5.339.999.675.750.730,13.319.999.694.824.200
2,4.572.925.090.789.790,32.297.780.513.763.400,22.864.625.453.948.900,CHI,1,11.984.225.511.550.900,-12.586.100.101.470.900,-5.858.954.787.254.330,17.579.999.923.706.000,-3.359.999.895.095.820,9.420.000.076.293.940
3,7.769.184.589.385.980,6.835.445.880.889.890,6.145.915.985.107.420,CHI,1,12.889.699.637.889.800,-19.675.434.827.804.500,3.190.467.059.612.270,18.479.999.542.236.300,13.199.999.332.427.900,9.539.999.961.853.020
3,10.484.209.060.668.900,19.321.208.000.183.100,1.998.200.798.034.660,CHI,1,-15.499.597.787.857.000,-3.792.341.351.509.090,-23.435.818.031.430.200,16.739.999.771.118.100,47.999.998.927.116.300,13.199.999.809.265.100
3,595.677.375.793.457,6.615.179.061.889.640,1.443.464.183.807.370,CHI,1,-7.792.409.658.432.000,-18.887.138.366.699.200,-45.699.843.764.305.100,16.739.999.771.118.100,-8.399.999.737.739.560,13.380.000.114.440.900
4,15.394.717.454.910.200,1.824.381.709.098.810,77.883.381.843.566.800,CHI,1,4.580.637.216.567.990,-2.130.528.911.948.200,459.661.602.973.938,17.579.999.923.706.000,10.799.999.237.060.500,9.960.000.038.146.970
4,2.580.949.544.906.610,21.045.033.931.732.100,441.969.633.102.417,CHI,1,7.462.177.276.611.320,6.966.829.299.926.750,-41.864.892.840.385.400,16.920.000.076.293.900,47.999.998.927.116.300,10.260.000.228.881.800
4,7.769.184.589.385.980,287.064.790.725.708,914.345.645.904.541,CHI,1,-14.221.280.813.217.100,-6.205.165.386.199.950,-4.452.805.519.104.000,15.479.999.542.236.300,-24.600.000.381.469.700,13.5
4,3.064.578.056.335.440,6.739.677.906.036.370,10.225.635.528.564.400,CHI,1,14.029.532.670.974.700,13.901.700.973.510.700,-22.956.448.793.411.200,16.5,-17.999.999.523.162.800,10.199.999.809.265.100
5,-33.997.663.855.552.600,4.127.603.530.883.780,5.700.594.425.201.410,CHI,1,6.684.534.549.713.130,-12.554.141.283.035.200,-4.420.847.445.726.390,18.059.999.465.942.300,-7.799.999.713.897.700,8.639.999.389.648.430
5,2.875.436.305.999.750,14.532.804.489.135.700,24.851.813.316.345.200,CHI,1,-2.061.819.314.956.660,20.447.750.091.552.700,-24.783.377.647.399.900,1.769.999.885.559.080,-7.799.999.713.897.700,12.179.999.351.501.400
5,1.094.150.185.585.020,7.757.213.711.738.580,14.618.995.666.503.900,CHI,1,-715.857.744.216.919,-5.107.942.819.595.330,213.052.898.645.401,16.739.999.771.118.100,20.399.999.618.530.200,12.960.000.038.146.900
5,-19.345.149.993.896.400,12.114.660.739.898.600,801.339.340.209.961,CHI,1,8.522.115.647.792.810,-5.901.564.955.711.360,-6.125.270.575.284.950,1.559.999.942.779.540,4.5,12.539.999.961.853.000
6,-727.837.324.142.456,1.112.346.076.965.330,7.793.126.583.099.360,CHI,1,45.113.950.967.788.600,-12.463.594.228.029.200,12.586.100.101.470.900,15.359.999.656.677.200,4.559.999.942.779.540,11.219.999.313.354.400
6,-3.447.650.372.982.020,3.579.331.636.428.830,5.485.116.004.943.840,CHI,1,6.567.355.394.363.400,4.182.228.088.378.900,6.977.482.438.087.460,15.059.999.465.942.300,11.399.999.856.948.800,11.819.999.694.824.200
6,5.410.895.943.641.660,3.794.809.579.849.240,5.750.872.611.999.510,CHI,1,-35.526.570.677.757.200,19.552.929.401.397.700,-1.411.475.419.998.160,13.619.999.885.559.000,-6.059.999.942.779.540,13.019.999.504.089.300
6,-11.827.356.815.338.100,4.163.516.521.453.850,8.920.795.440.673.820,CHI,1,-10.961.570.739.746.000,-8.261.125.683.784.480,-411.724.716.424.942,14.519.999.504.089.300,-7.259.999.752.044.670,13.019.999.504.089.300
6,-19.632.454.216.480.200,21.523.873.805.999.700,43.095.629.662.275.300,CHI,1,-47.510.793.805.122.300,26.738.137.006.759.600,-26.860.642.433.166.500,16.260.000.228.881.800,-35.399.999.618.530.200,1.434.000.015.258.780
7,73.023.152.351.379.300,2.408.566.951.751.700,12.035.652.160.644.500,CHI,1,1.349.157.452.583.310,-9.225.190.281.867.980,-11.717.909.015.715.100,16.139.999.389.648.400,-5.399.999.618.530.270,15.359.999.656.677.200
7,4.077.325.344.085.690,1.237.802.267.074.580,923.443.603.515.625,CHI,1,-486.293.226.480.484,-49.907.639.622.688.200,-6.748.450.398.445.120,16.619.998.931.884.700,20.399.999.618.530.200,1.409.999.942.779.540
0,-145.806.884.765.625,14.652.514.457.702.600,10.129.867.553.710.900,CHD,1,1.038.632.869.720.450,10.221.211.910.247.800,6.125.270.575.284.950,-18.239.999.771.118.100,-815.999.984.741.211,12.779.999.732.971.100
0,-2.671.929.121.017.450,4.458.003.520.965.570,889.445.972.442.627,CHD,1,33.182.987.570.762.600,11.456.918.716.430.600,5.049.353.241.920.470,-1.781.999.969.482.420,-6,13.139.999.389.648.400
0,-10.031.704.902.648.900,8.121.131.896.972.650,10.625.467.300.415.000,CHD,1,-18.093.516.826.629.600,-10.913.634.300.231.900,1.659.682.035.446.160,-17.760.000.228.881.800,-20.999.999.046.325.600,12.719.999.313.354.400
0,-4.357.447.028.160.090,373.016.619.682.312,644.279.670.715.332,CHD,1,25.726.136.565.208.400,-12.218.583.822.250.300,-7.430.219.650.268.550,-16.619.998.931.884.700,-5.999.999.642.372.130,14.639.999.389.648.400
